22184313,1.591221606,278359.86490896,1.0134891587954342,0.006760981760782991,321.855773361,0.006636977361275737,139895.29010195145
22213374,1.602239418,280197.28535067,1.0201790804852269,0.0064420322162235255,329.414027068,0.006924121464379811,191176.944303073
22241070,1.602268061,282964.554324212,1.0302545168455408,0.016141004466361908,144440.569476253,0.000017876835484155,101.97678056746713
22269883,1.610901991,290514.283202623,1.057742561404755,0.036545186706225974,206880.54445652,0.005388568003157677,35947.379068446615
22298685,1.623012637,295801.328966349,1.0769923320760555,0.04665190655701623,229761.928994606,0.00751792824936772,364583.7439897025
22327465,1.635754744,301971.351826233,1.0994569617383008,0.05879946092976873,244104.804002776,0.007850898666154528,523521.7064563758
22356261,1.649007121,329896.239501424,1.2011295607268173,0.13148987061850526,253328.576916176,0.008101688974437743,687471.7945784318
22385053,1.662799313,338077.432420902,1.2309167225097013,0.14541871656861605,260933.146206896,0.0083639377211817,914007.0935088346
22413896,1.67687948,344876.878937669,1.2556730404968741,0.15517356900728385,267204.928451466,0.00846774863702164,1023069.4123722955
22442678,1.689276323,359256.235336734,1.3080272900064953,0.18299238896630599,270023.071765741,0.007392805118896408,318225.53051043284
22471487,1.702733006,372782.037225281,1.3572738061396334,0.20636411056311388,275121.944858153,0.007965945516092473,593220.6006976746
22500264,1.716675485,384138.029712593,1.3986201951997708,0.22351937659094534,280257.844197536,0.008188294265331068,755279.1563134233
22529071,1.730490194,385264.350328836,1.4027210512418709,0.219559065487674,289775.871240581,0.008047361444695571,648076.4401841324
22557885,1.744112086,396522.088746503,1.443709703979549,0.23574774598545378,298365.092883762,0.007871695941658954,535485.5370266116
22586679,1.757975165,405643.349205846,1.4769195871396699,0.2469945880041554,305394.187544804,0.007948502533707488,582085.3320996128
22615460,1.771735549,412211.064761261,1.5008321886048352,0.25319197529658766,312888.62844803,0.007827405133488712,510327.7529520529
22644269,1.785194683,421484.591510563,1.5345964628736524,0.2640749193520774,323152.759451929,0.007596581567676534,397118.87511170766
22673070,1.798540075,427973.773021825,1.5582231272754,0.26981537242124165,331347.38849595,0.007475594957233908,348189.2823473414
22701862,1.811951484,434604.771056156,1.5823661359019716,0.2755944028090672,338653.379312619,0.007456830759060467,341160.04917038645
22730663,1.825175015,439747.504809226,1.6010904764494585,0.2788412902157882,346229.981504899,0.007297949735141233,287048.4675705968
22759471,1.838406387,446589.255802269,1.62600082213056,0.2847415921494766,353254.117919031,0.007249371551508059,272283.0313384952
22788266,1.851944392,453294.394630566,1.6504137722982142,0.2901324639461076,359774.125300519,0.007363989309992281,308412.49108890566
22817050,1.865481307,461686.994424123,1.6809706519965886,0.2979420159035261,368220.322274377,0.007309569020513272,290697.1323095974
22845850,1.87915982,468520.45220176,1.7058508026497243,0.30310895169961705,374308.294084204,0.007332430792385473,298011.9670667909
22874650,1.892876009,475530.57461552,1.7313741771149989,0.3083706045062289,381991.108920606,0.007299107371042655,287409.9243975384
22903450,1.906961178,485619.872754964,1.7681086190128124,0.3177003903173763,386929.055207743,0.00744114705631576,335393.693254277
22932250,1.92136716,507002.501481829,1.8459613022949846,0.34153911209001087,398986.067613127,0.007554418095250264,379332.75094297726
22961054,1.936247744,515578.274079806,1.877185101599483,0.3474766783147093,406351.465355727,0.007744789216314918,466513.8298144116
