6674908,1.047814945,45307.341707136,1.2779550872178942,0.18008468726307802,0,0.04781494536345614,1.6278882092578653e+24
6689118,1.089520574,49353.455591869,1.3920812227983246,0.2173441059639647,0,0.039802476336961504,364064131285324900000
6703170,1.124111734,52532.131040191,1.4817400795473161,0.24135700348780098,0,0.03174897363212,73043208985673630
6717166,1.1551399,53307.95061232,1.5036231239195554,0.23176234681144703,0,0.02760238585787128,888155073815302.1
6731151,1.181446292,54601.427601723,1.5401073985762277,0.23288058151515711,0,0.022773338544829783,5110239401177.398
6745364,1.203765402,56696.479346836,1.5992011775261896,0.24727081313052235,0,0.01889134493132723,79436672797.45699
6759542,1.22476479,58321.35688954,1.6450330547355656,0.25547709422964904,0,0.01744475139348009,16763518038.21694
6773768,1.243376711,60444.103597824,1.7049080077235779,0.27070744851496253,0,0.015196323142698413,1486926796.3872914
6788003,1.26054266,61170.11917906,1.7253862629131524,0.2694142250375332,0,0.013805911313762676,331533186.4192646
6802171,1.276363251,62553.657301463,1.7644108341032634,0.2766065440486295,0,0.012550619245045528,85375692.93047637
6816271,1.29097351,62968.676591023,1.7761170166423998,0.27314839174252326,0,0.01144678772332582,25859980.705428116
6830446,1.304976162,63165.455122296,1.7816674222857305,0.26755344702558204,0,0.010846583704515262,13500386.455123056
6844612,1.318124753,63497.322800971,1.7910282007438298,0.2640402019060498,0,0.010075732425151153,5855461.293620988
6858787,1.330476401,63820.173664138,1.8001346476782782,0.2609017315921447,0,0.00937062114581301,2725666.107003029
6872891,1.342156424,64143.500961521,1.80925453308665,0.25817158423241027,0,0.008778827642680702,1434084.4043538545
6887010,1.353271719,64470.999735657,1.8184920806605085,0.25582754338502933,0,0.008281669299325264,835890.7917313909
6901418,1.364256035,64930.785919632,1.8314609742372154,0.25509958760207896,0,0.008116858956681105,698893.4597684892
6915596,1.374978223,65322.093341481,1.8424983313536512,0.25374248670834465,0,0.007859366520746649,528360.3472871542
6929724,1.385596951,66370.966491292,1.8720832226128112,0.259863592460295,0,0.007722833641170291,455515.9877158111
6943864,1.396315405,67287.155101482,1.897925566284433,0.26429390603891534,0,0.007735621657756128,461889.7804700637
6958155,1.407032557,69768.562691161,1.9679170363907428,0.2850142912627215,0,0.007675308686187765,432589.21684759913
6972501,1.418029167,71300.39240731,2.0111243733198885,0.2949072738553853,0,0.007815462514418899,503748.67988872976
6986848,1.429147188,73315.677726634,2.067968231930556,0.3089124069058756,0,0.007840474272700588,517625.8281669641
7001196,1.440511174,75522.670950754,2.1302194722803147,0.3237733516453164,0,0.007951584873896278,584037.7359933886
7015529,1.452120433,76113.036458302,2.1468715329676473,0.32361093307119515,0,0.008059125093106818,656410.884365443
7029836,1.463792299,77620.164797035,2.189382134009393,0.3314130611272632,0,0.00803780840060713,641386.0439358493
7044205,1.475534743,79762.840384045,2.24981920807957,0.34415408238090994,0,0.00802193291807735,630420.0551677259
7058560,1.487512426,80660.896741581,2.27515010694669,0.3461915231622761,0,0.00811752007473017,699395.5121495812
7072912,1.499486461,81672.070370367,2.303671632030209,0.34908845507703135,0,0.00804970437713591,649727.9130383006
7087271,1.511723946,82407.876821226,2.324426051990692,0.3496356037201851,0,0.008161117041533708,733310.8296161811
7101660,1.523809561,82882.509078784,2.337813699229515,0.3481903363376604,0,0.007994591557772468,611971.3176272291
7116022,1.536011426,83402.430854989,2.3524787988319464,0.3470668357297584,0,0.008007473950126767,620595.6024091829
7130382,1.548225811,83835.373830419,2.364690543266268,0.3452733951134733,0,0.00795201397279889,584310.0524553024
7144664,1.560326416,84492.886196561,2.383236572266409,0.34529100712978666,0,0.007815788549874494,503927.15953983215
7158897,1.572420217,84944.740869392,2.3959817468025837,0.343726128507289,0,0.007750814330171009,469578.0109237904
7173302,1.584461285,86038.706233852,2.4268385251982063,0.34710889556585034,0,0.007657665714823341,424374.58297038614
7187658,1.596608772,86754.811619223,2.4470372498582065,0.34753393227156004,0,0.007666635226618065,428531.157595652
7202013,1.608815465,87261.791279732,2.4613372995157534,0.34636530096199314,0,0.007645388092592133,418750.2186397901
7216382,1.6210246,88130.223594776,2.485832612043438,0.34789470853893767,0,0.007588896755797618,393816.1637072026
7230771,1.633316974,88735.733798846,2.502911849458325,0.3474332808191072,0,0.007583089461756295,391338.57261126593
7245142,1.645615626,89341.35336561,2.5199941715964798,0.34697641583930283,0,0.007529861797021063,369343.065067319
7259531,1.658106534,90107.45006117,2.541602969034215,0.347613866445055,0,0.007590416796313519,394467.24898632744
7273905,1.670542969,90802.67094476,2.561212617966322,0.34775310832005024,0,0.007500383559828489,357697.63221814274
7288271,1.683095134,91405.417839649,2.578213912493978,0.34718561332566267,0,0.007513823272021385,362960.80624161183
